porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@9b3d97e3-1bea-8411-7111-4fe04164e913_1,ENST00000234831.10|ENSG00000116209.12|OTTHUMG00000008437.7|OTTHUMT00000023254.4|TMEM59-201|TMEM59|6457|protein_coding|,-strand,3807-5144,chimera,ref|ENST00000661651.1-ENST00000473006.1-ENST00000622680.2,-strand,823-1867,length,2399,error-free_length,2432,read_identity,88.266%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@9b3d97e3-1bea-8411-7111-4fe04164e913_2,ENST00000234831.10|ENSG00000116209.12|OTTHUMG00000008437.7|OTTHUMT00000023254.4|TMEM59-201|TMEM59|6457|protein_coding|,-strand,3807-5144,chimera,ref|ENST00000661651.1-ENST00000473006.1-ENST00000622680.2,-strand,823-1867,length,2399,error-free_length,2432,read_identity,88.266%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@d9dee0f9-4153-747c-424e-edb76a9e0417,ref|ENST00000523213.1-ENST00000504622.5,-strand,1135-1823,chimera,ENST00000296603.5|ENSG00000164187.7|OTTHUMG00000162150.2|OTTHUMT00000367552.2|LMBRD2-201|LMBRD2|8116|protein_coding|,+strand,5463-6863,length,2082,error-free_length,2115,read_identity,91.186%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@664f6f7e-d906-f2d3-3470-cd20f35c8591,ref|ENST00000643938.1-ENST00000554614.2,-strand,396-1235,chimera,ENST00000476482.2|ENSG00000185624.16|OTTHUMG00000150269.8|-|P4HB-210|P4HB|1615|retained_intron|,-strand,438-589,length,1013,error-free_length,1004,read_identity,84.019%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@00db4006-b0c5-cc3b-685f-ee8948e8562b,ENST00000037243.7|ENSG00000034713.8|OTTHUMG00000137613.3|OTTHUMT00000269029.2|GABARAPL2-201|GABARAPL2|974|protein_coding|,-strand,581-974,chimera,ref|ENST00000454946.2-ENST00000677671.1,-strand,2997-3383,length,808,error-free_length,828,read_identity,91.142%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@dc2f33f0-fc28-d039-77e1-d42b3ba55b05_1,ENST00000350697.8|ENSG00000157020.18|OTTHUMG00000128671.9|OTTHUMT00000250563.4|SEC13-202|SEC13|1359|protein_coding|,-strand,0-1359,chimera,ref|ENST00000514800.5-ENST00000301043.10-ENST00000700475.1,+strand,681-873,length,1602,error-free_length,1618,read_identity,93.603%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@a44d2f28-6fc2-b2cd-fe05-fd65c0e0f299_1,ENST00000331872.11|ENSG00000135821.19|OTTHUMG00000037407.3|OTTHUMT00000091043.1|GLUL-202|GLUL|7554|protein_coding|,-strand,3670-7554,chimera,ref|ENST00000569333.5-ENST00000698471.1-ENST00000262510.10,-strand,7257-7774,length,4358,error-free_length,4449,read_identity,88.328%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@897221fd-1c94-c3e9-25de-74ec6b948154_1,ref|ENST00000569333.5-ENST00000698471.1-ENST00000262510.10,+strand,4248-4986,chimera,ENST00000498286.6|ENSG00000135297.17|OTTHUMG00000015032.16|OTTHUMT00000041213.3|MTO1-212|MTO1|10698|protein_coding|,+strand,4095-6541,length,3153,error-free_length,3223,read_identity,89.386%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@987127f5-4af3-5a3c-e91f-7cd102ac051b,ENST00000373818.8|ENSG00000148180.22|OTTHUMG00000020584.8|OTTHUMT00000053861.1|GSN-204|GSN|2657|protein_coding|,-strand,0-2657,chimera,ref|ENST00000402432.4-ENST00000413246.1-ENST00000374491.3,+strand,179-698,length,3123,error-free_length,3183,read_identity,90.230%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@a0bd5dde-3882-85af-7e75-b3e4624b72da,ENST00000335119.4|ENSG00000185972.6|OTTHUMG00000019901.2|OTTHUMT00000052418.2|CCIN-201|CCIN|1947|protein_coding|,+strand,1531-1947,chimera,ref|ENST00000653527.1-ENST00000504993.5,+strand,0-844,length,1260,error-free_length,1261,read_identity,90.076%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@0772ecb3-4807-b901-2cc1-64eed1a9691f,ENST00000381401.11|ENSG00000169100.14|OTTHUMG00000021058.2|OTTHUMT00000055596.2|SLC25A6-201|SLC25A6|1451|protein_coding|,+strand,1128-1451,chimera,ref|ENST00000474148.5-ENST00000474148.5,-strand,2929-3576,length,946,error-free_length,973,read_identity,83.969%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@deabfa6b-c52e-511c-6477-abe9337b99a7_1,ref|ENST00000437525.3-ENST00000287152.12,-strand,1151-3085,chimera,ENST00000616701.5|ENSG00000012171.20|OTTHUMG00000156970.6|OTTHUMT00000346890.5|SEMA3B-212|SEMA3B|3184|protein_coding|,+strand,24-1945,length,3883,error-free_length,3898,read_identity,86.944%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@deabfa6b-c52e-511c-6477-abe9337b99a7_2,ref|ENST00000437525.3-ENST00000287152.12,-strand,1151-3085,chimera,ENST00000616701.5|ENSG00000012171.20|OTTHUMG00000156970.6|OTTHUMT00000346890.5|SEMA3B-212|SEMA3B|3184|protein_coding|,+strand,24-1945,length,3883,error-free_length,3898,read_identity,86.944%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@8cba19a7-a2ce-37f5-d883-54f0f323d88e,ref|ENST00000509219.2-ENST00000668193.1,-strand,435-1347,chimera,ENST00000302503.8|ENSG00000109919.10|OTTHUMG00000166926.6|OTTHUMT00000391921.3|MTCH2-201|MTCH2|2522|protein_coding|,+strand,2256-2522,length,1184,error-free_length,1195,read_identity,93.360%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@9a2fed28-3c86-1ba9-553e-e49748e9512b,ENST00000265028.8|ENSG00000090520.12|OTTHUMG00000156614.2|-|DNAJB11-201|DNAJB11|1640|protein_coding|,+strand,1462-1640,chimera,ref|ENST00000653527.1-ENST00000504993.5,+strand,796-844,length,224,error-free_length,231,read_identity,90.400%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@0afe2b5a-b031-7321-4239-506522522e55,ref|ENST00000437535.5-ENST00000432118.6-ENST00000677029.1,+strand,0-1814,chimera,ENST00000284727.9|ENSG00000154518.10|OTTHUMG00000132425.2|OTTHUMT00000255563.1|ATP5MC3-201|ATP5MC3|2587|protein_coding|,+strand,446-2034,length,3384,error-free_length,3414,read_identity,87.291%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@2174f47a-72a6-91af-aa51-5014cceb6f3e_1,ref|ENST00000538031.5-ENST00000650042.1,-strand,1273-1435,chimera,ENST00000393087.9|ENSG00000197249.14|OTTHUMG00000150355.6|OTTHUMT00000317770.3|SERPINA1-202|SERPINA1|3006|protein_coding|,+strand,727-2675,length,2085,error-free_length,2132,read_identity,92.431%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@333ce488-013e-5fbc-f74a-249609cd0085,ENST00000305699.15|ENSG00000187741.16|OTTHUMG00000173049.7|OTTHUMT00000422000.1|FANCA-201|FANCA|1430|retained_intron|,-strand,907-1430,chimera,ref|ENST00000644265.1-ENST00000588174.1-ENST00000483137.2,-strand,2079-5197,length,3553,error-free_length,3666,read_identity,82.993%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@187bb362-4c72-d944-c353-f26b6df8122f,ref|ENST00000689332.1-ENST00000611461.1,-strand,1614-1921,chimera,ENST00000331825.11|ENSG00000087086.15|OTTHUMG00000183332.2|OTTHUMT00000466233.2|FTL-201|FTL|871|protein_coding|,-strand,0-871,length,1164,error-free_length,1185,read_identity,89.675%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@5e6ebd9c-90d8-004f-6d7b-2eaefb40f2df,ENST00000549920.6|ENSG00000063177.13|OTTHUMG00000169760.5|OTTHUMT00000405732.3|RPL18-208|RPL18|643|protein_coding|,-strand,0-643,chimera,ref|ENST00000215882.10-ENST00000407142.5,-strand,4877-5202,length,946,error-free_length,970,read_identity,89.122%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@7f24482a-a109-64e6-bb47-735de1d160fc_1,ref|ENST00000364281.1-ENST00000616658.1,+strand,0-635,chimera,ENST00000263208.5|ENSG00000100084.14|OTTHUMG00000150134.5|OTTHUMT00000316488.2|HIRA-201|HIRA|4053|protein_coding|,-strand,1008-2182,length,1796,error-free_length,1834,read_identity,89.175%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@6e2b66fc-7fbb-dd58-54e1-02911a5c6cca_1,ENST00000393087.9|ENSG00000197249.14|OTTHUMG00000150355.6|OTTHUMT00000317770.3|SERPINA1-202|SERPINA1|3006|protein_coding|,-strand,1812-3006,chimera,ref|ENST00000556826.6-ENST00000423899.1-ENST00000555088.5,-strand,0-1749,length,2960,error-free_length,2974,read_identity,92.199%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@6e2b66fc-7fbb-dd58-54e1-02911a5c6cca_2,ENST00000393087.9|ENSG00000197249.14|OTTHUMG00000150355.6|OTTHUMT00000317770.3|SERPINA1-202|SERPINA1|3006|protein_coding|,-strand,1812-3006,chimera,ref|ENST00000556826.6-ENST00000423899.1-ENST00000555088.5,-strand,0-1749,length,2960,error-free_length,2974,read_identity,92.199%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@5e6d9be3-4899-febd-a127-2d59e4d15cdf_1,ref|ENST00000649802.1-ENST00000698747.1,+strand,0-2120,chimera,ENST00000272233.6|ENSG00000143878.10|OTTHUMG00000090755.4|OTTHUMT00000207500.2|RHOB-201|RHOB|2367|protein_coding|,+strand,1198-2367,length,3277,error-free_length,3343,read_identity,93.329%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@5e6d9be3-4899-febd-a127-2d59e4d15cdf_2,ref|ENST00000649802.1-ENST00000698747.1,+strand,0-2120,chimera,ENST00000272233.6|ENSG00000143878.10|OTTHUMG00000090755.4|OTTHUMT00000207500.2|RHOB-201|RHOB|2367|protein_coding|,+strand,1198-2367,length,3277,error-free_length,3343,read_identity,93.329%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@3ec33ab7-6cd4-fc51-d2c1-b59f446aeebc_1,ENST00000246194.8|ENSG00000125970.12|OTTHUMG00000032283.4|OTTHUMT00000078753.3|RALY-201|RALY|6213|protein_coding|,-strand,4127-6213,chimera,ref|ENST00000478995.2-ENST00000524859.5-ENST00000608168.1,-strand,2370-4391,length,4085,error-free_length,4151,read_identity,91.308%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@3ec33ab7-6cd4-fc51-d2c1-b59f446aeebc_2,ENST00000246194.8|ENSG00000125970.12|OTTHUMG00000032283.4|OTTHUMT00000078753.3|RALY-201|RALY|6213|protein_coding|,-strand,4127-6213,chimera,ref|ENST00000478995.2-ENST00000524859.5-ENST00000608168.1,-strand,2370-4391,length,4085,error-free_length,4151,read_identity,91.308%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@e45b8c29-5576-54de-9e62-d918dad4f982,ref|ENST00000579822.1-ENST00000581274.1,+strand,0-375,chimera,ENST00000354287.5|ENSG00000116661.11|OTTHUMG00000002072.6|OTTHUMT00000005764.3|FBXO2-201|FBXO2|1287|protein_coding|,+strand,0-1287,length,1635,error-free_length,1703,read_identity,85.091%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@82ecfc2e-2521-3108-31e7-cc29a6d709fa,ENST00000387347.2|ENSG00000210082.2|-|-|MT-RNR2-201|MT-RNR2|1559|Mt_rRNA|,-strand,1536-1559,chimera,ref|ENST00000490994.6-ENST00000703500.1-ENST00000528220.2,-strand,2772-5865,length,3148,error-free_length,3181,read_identity,92.083%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@74f4dcc9-5aba-c759-c18b-1e4a6be5f3c7,ref|ENST00000397030.5-ENST00000397030.5,-strand,445-3342,chimera,ENST00000550487.6|ENSG00000178449.9|OTTHUMG00000185635.2|OTTHUMT00000406024.3|COX14-203|COX14|484|protein_coding|,+strand,0-484,length,3361,error-free_length,3403,read_identity,94.444%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@8299efc6-873c-42bd-a4a3-34d9316f8bb3,ENST00000555681.1|ENSG00000188488.14|OTTHUMG00000170860.5|OTTHUMT00000410733.3|SERPINA5-208|SERPINA5|618|protein_coding|,+strand,0-618,chimera,ref|ENST00000547019.1-ENST00000362381.1-ENST00000666445.1,-strand,806-882,length,734,error-free_length,754,read_identity,90.038%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@3c19bea3-d1b4-bcdc-ce73-18e67e90f20a,ENST00000647835.1|ENSG00000131174.7|OTTHUMG00000022718.5|OTTHUMT00000501141.1|COX7B-203|COX7B|505|protein_coding|,+strand,0-505,chimera,ref|ENST00000490994.6-ENST00000703500.1-ENST00000528220.2,+strand,2113-3157,length,1562,error-free_length,1565,read_identity,92.126%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@abed952f-2b8d-90ab-974d-d8cc46f54ab7,ENST00000007390.3|ENSG00000007520.4|OTTHUMG00000047834.4|OTTHUMT00000109057.3|TSR3-201|TSR3|1210|protein_coding|,-strand,0-1210,chimera,ref|ENST00000518521.5-ENST00000696757.1-ENST00000396267.3,+strand,733-2628,length,3066,error-free_length,3131,read_identity,90.620%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@3a40c856-e996-1132-5f63-a9740934ea00_1,ref|ENST00000516589.1-ENST00000476806.5-ENST00000357116.4,+strand,0-872,chimera,ENST00000387347.2|ENSG00000210082.2|-|-|MT-RNR2-201|MT-RNR2|1559|Mt_rRNA|,+strand,0-1559,length,2436,error-free_length,2490,read_identity,87.365%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@0587d157-ce0a-4a6e-38bc-18f141df9e7c,ref|ENST00000447769.1-ENST00000529549.1,+strand,0-909,chimera,ENST00000395792.7|ENSG00000081051.8|OTTHUMG00000130011.4|OTTHUMT00000252284.4|AFP-202|AFP|2426|protein_coding|,-strand,303-1505,length,2090,error-free_length,2138,read_identity,88.054%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@f8e0e37a-29a2-78f0-5321-54e9928d153d,ENST00000306368.9|ENSG00000168894.10|OTTHUMG00000130182.5|OTTHUMT00000252500.2|RNF181-201|RNF181|685|protein_coding|,-strand,0-685,chimera,ref|ENST00000518198.1-ENST00000519067.5,+strand,1752-2699,length,1595,error-free_length,1632,read_identity,89.496%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@5485e7de-6b5b-022b-e107-b19a65da121b_1,ENST00000361453.3|ENSG00000198763.3|-|-|MT-ND2-201|MT-ND2|1042|protein_coding|,-strand,0-1042,chimera,ref|ENST00000518988.5-ENST00000518988.5,-strand,0-550,length,1641,error-free_length,1650,read_identity,87.928%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@32fd5209-1d57-3c4b-5c38-6d49d0376eb9,ENST00000491306.6|ENSG00000197756.10|OTTHUMG00000133052.6|OTTHUMT00000256665.4|RPL37A-210|RPL37A|2992|protein_coding|,+strand,243-1145,chimera,ref|ENST00000679469.1-ENST00000040738.10,+strand,6194-9007,length,3682,error-free_length,3756,read_identity,92.103%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@473370b8-882e-68e3-5415-237409bd32ae,ref|ENST00000464635.1-ENST00000464635.1,+strand,0-533,chimera,ENST00000344063.7|ENSG00000108107.15|OTTHUMG00000171991.4|OTTHUMT00000416277.2|RPL28-201|RPL28|4209|protein_coding|,+strand,3750-4209,length,1021,error-free_length,1020,read_identity,93.555%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@d859b6ea-6224-89da-6718-e9c13a20cb4f,ENST00000268220.12|ENSG00000140612.14|OTTHUMG00000172489.5|OTTHUMT00000418777.2|SEC11A-201|SEC11A|1079|protein_coding|,-strand,0-1079,chimera,ref|ENST00000553409.5-ENST00000686474.2-ENST00000584525.5,-strand,1372-4379,length,4076,error-free_length,4109,read_identity,92.114%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@0d70c26a-f43b-071a-82b6-e198aa70d017,ENST00000669517.1|ENSG00000258867.8|OTTHUMG00000170740.80|OTTHUMT00000517762.1|HISLA-270|HISLA|1752|lncRNA|,-strand,664-1442,chimera,ref|ENST00000418638.1-ENST00000675799.1,+strand,770-926,length,935,error-free_length,940,read_identity,90.622%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@de140aa8-a97d-c6a2-bcc7-36dba9a423c3,ref|ENST00000361886.4-ENST00000361886.4,+strand,1160-1752,chimera,ENST00000387347.2|ENSG00000210082.2|-|-|MT-RNR2-201|MT-RNR2|1559|Mt_rRNA|,+strand,1009-1559,length,1157,error-free_length,1169,read_identity,94.649%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@99cb9912-38d1-42f8-f8f9-2f1b5f9cf9d7,ref|ENST00000557165.5-ENST00000380243.9,+strand,15012-15718,chimera,ENST00000689177.1|ENSG00000100241.22|OTTHUMG00000150204.4|OTTHUMT00000316824.1|SBF1-242|SBF1|7335|retained_intron|,+strand,6205-7335,length,1843,error-free_length,1851,read_identity,90.762%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@00521ed4-71a9-c609-bb38-315104c33101,ref|ENST00000490051.1-ENST00000490051.1,+strand,0-534,chimera,ENST00000527673.2|ENSG00000118181.11|OTTHUMG00000166350.2|OTTHUMT00000389324.2|RPS25-202|RPS25|483|protein_coding|,-strand,0-483,length,1040,error-free_length,1057,read_identity,88.970%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@6823b948-0ab2-83cd-456f-1f57343a67d9,ref|ENST00000679469.1-ENST00000040738.10,+strand,5148-5949,chimera,ENST00000571133.6|ENSG00000171490.13|OTTHUMG00000129824.6|OTTHUMT00000252059.4|RSL1D1-204|RSL1D1|5440|protein_coding|,-strand,4065-4636,length,1360,error-free_length,1380,read_identity,93.343%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@0ca74b67-9ddd-ee2f-70ce-a12d96f1d029_1,ENST00000358656.9|ENSG00000181135.16|OTTHUMG00000165146.4|OTTHUMT00000382185.1|ZNF707-201|ZNF707|2185|protein_coding|,-strand,428-2136,chimera,ref|ENST00000702013.1-ENST00000267377.3,-strand,0-631,length,2309,error-free_length,2362,read_identity,88.303%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@58f5aa12-1514-6487-201e-de8bbfaa00f6,ENST00000234831.10|ENSG00000116209.12|OTTHUMG00000008437.7|OTTHUMT00000023254.4|TMEM59-201|TMEM59|6457|protein_coding|,+strand,798-1729,chimera,ref|ENST00000585931.5-ENST00000567105.5-ENST00000495845.1,-strand,0-1299,length,2227,error-free_length,2254,read_identity,87.073%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@35d90fc8-00d4-cd20-7226-9ea8f4b48726_1,ref|ENST00000495527.5-ENST00000495527.5,+strand,10906-12584,chimera,ENST00000287218.9|ENSG00000156639.12|OTTHUMG00000014629.7|OTTHUMT00000040424.4|ZFAND3-201|ZFAND3|3138|protein_coding|,-strand,0-3138,length,4694,error-free_length,4845,read_identity,88.643%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@35d90fc8-00d4-cd20-7226-9ea8f4b48726_2,ref|ENST00000495527.5-ENST00000495527.5,+strand,10906-12584,chimera,ENST00000287218.9|ENSG00000156639.12|OTTHUMG00000014629.7|OTTHUMT00000040424.4|ZFAND3-201|ZFAND3|3138|protein_coding|,-strand,0-3138,length,4694,error-free_length,4845,read_identity,88.643%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@9ae2e95e-2007-71e8-b0b1-bdfdf68c31d5_1,ref|ENST00000538031.5-ENST00000650042.1,-strand,0-1435,chimera,ENST00000331872.11|ENSG00000135821.19|OTTHUMG00000037407.3|OTTHUMT00000091043.1|GLUL-202|GLUL|7554|protein_coding|,+strand,105-2405,length,3772,error-free_length,3812,read_identity,88.739%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@9ae2e95e-2007-71e8-b0b1-bdfdf68c31d5_2,ref|ENST00000538031.5-ENST00000650042.1,-strand,0-1435,chimera,ENST00000331872.11|ENSG00000135821.19|OTTHUMG00000037407.3|OTTHUMT00000091043.1|GLUL-202|GLUL|7554|protein_coding|,+strand,105-2405,length,3772,error-free_length,3812,read_identity,88.739%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@895b03fc-f8be-766d-dc85-72b12863813a,ref|ENST00000679469.1-ENST00000040738.10,-strand,1381-3520,chimera,ENST00000396854.8|ENSG00000100926.15|OTTHUMG00000029322.8|OTTHUMT00000073137.3|TM9SF1-202|TM9SF1|2055|protein_coding|,-strand,875-1017,length,2266,error-free_length,2300,read_identity,93.697%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@661e92f7-b931-e9d9-f385-d08c410b5451,ref|ENST00000472401.5-ENST00000611502.1,-strand,0-425,chimera,ENST00000366777.4|ENSG00000163050.18|OTTHUMG00000037621.6|OTTHUMT00000091709.2|COQ8A-201|COQ8A|2866|protein_coding|,+strand,1150-2866,length,2098,error-free_length,2162,read_identity,88.949%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@70453bfe-888a-c08b-c8d0-31217b96cca1,ref|ENST00000620267.2-ENST00000620267.2,+strand,5029-6070,chimera,ENST00000229379.3|ENSG00000111775.3|OTTHUMG00000047791.4|OTTHUMT00000108984.4|COX6A1-201|COX6A1|537|protein_coding|,-strand,0-537,length,1564,error-free_length,1585,read_identity,92.804%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@4cbf31cc-d816-1cee-c1d1-82a450065786,ref|ENST00000579822.1-ENST00000581274.1,-strand,0-375,chimera,ENST00000260379.11|ENSG00000137818.12|OTTHUMG00000172087.3|OTTHUMT00000257195.4|RPLP1-201|RPLP1|1174|protein_coding|,+strand,2-982,length,1367,error-free_length,1379,read_identity,93.503%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@4e53327a-aa57-953d-c994-687a4b1174cc,ENST00000575087.5|ENSG00000184009.13|OTTHUMG00000177955.9|OTTHUMT00000439928.2|ACTG1-207|ACTG1|2001|protein_coding|,+strand,0-2001,chimera,ref|ENST00000657426.1-ENST00000661083.2,+strand,1129-1950,length,2747,error-free_length,2846,read_identity,86.934%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@4d5701c3-08f8-1c81-5103-792c24fb2bc6_1,ref|ENST00000361665.7-ENST00000513880.2-ENST00000626336.2,+strand,762-1991,chimera,ENST00000199389.11|ENSG00000086232.13|OTTHUMG00000090689.15|OTTHUMT00000207373.4|EIF2AK1-201|EIF2AK1|4411|protein_coding|,-strand,3832-4411,length,1842,error-free_length,1852,read_identity,94.180%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@18a05012-3db6-04a0-1c01-75da5b2f4db4,ENST00000265462.9|ENSG00000126432.14|OTTHUMG00000168805.3|OTTHUMT00000401148.3|PRDX5-201|PRDX5|860|protein_coding|,-strand,0-860,chimera,ref|ENST00000582203.1-ENST00000612157.4,-strand,0-325,length,1150,error-free_length,1209,read_identity,81.215%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@b95c7e4b-bc48-fe69-b831-00b05320373d,ref|ENST00000480889.1-ENST00000480889.1,-strand,0-337,chimera,ENST00000321153.9|ENSG00000177600.9|OTTHUMG00000133317.5|OTTHUMT00000257115.3|RPLP2-201|RPLP2|462|protein_coding|,+strand,0-462,length,804,error-free_length,817,read_identity,91.361%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@bbbdbbdf-4ebd-e276-f759-66c77c3a07f3,ref|ENST00000476908.1-ENST00000427409.1,+strand,0-74,chimera,ENST00000358625.4|ENSG00000196363.10|OTTHUMG00000131707.3|OTTHUMT00000254621.1|WDR5-201|WDR5|3157|protein_coding|,+strand,0-3157,length,3244,error-free_length,3265,read_identity,94.970%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@b574c142-1a92-1efe-f204-b52661e03c3e,ref|ENST00000688044.1-ENST00000528888.5,-strand,0-2182,chimera,ENST00000697923.1|ENSG00000106804.10|OTTHUMG00000020579.4|-|C5-213|C5|9114|retained_intron|,-strand,6092-8008,length,4074,error-free_length,4142,read_identity,89.807%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@b95e27cc-ca78-a7d3-2291-950099f91eee_1,ENST00000417201.4|ENSG00000119446.14|OTTHUMG00000020602.3|OTTHUMT00000053928.3|RBM18-201|RBM18|4977|protein_coding|,-strand,2836-3520,chimera,ref|ENST00000656273.1-ENST00000412200.1-ENST00000521984.1,+strand,0-1852,length,2546,error-free_length,2579,read_identity,89.307%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@de282e52-a4f4-27bf-1b88-e12e1aefb923,ENST00000436459.2|ENSG00000196205.8|OTTHUMG00000020851.3|OTTHUMT00000054813.3|EEF1A1P5-201|EEF1A1P5|1389|processed_pseudogene|,-strand,187-1389,chimera,ref|ENST00000556826.6-ENST00000423899.1-ENST00000555088.5,-strand,0-1749,length,2935,error-free_length,2978,read_identity,86.113%
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90.fastq.gz,@b2dee50c-a2c6-a4d3-1cfd-48705bbd7bfe,ENST00000380872.9|ENSG00000187134.14|OTTHUMG00000017580.4|OTTHUMT00000046523.3|AKR1C1-202|AKR1C1|6543|protein_coding|,-strand,4448-4616,chimera,ref|ENST00000647799.1-ENST00000392168.6,+strand,2845-3100,length,427,error-free_length,433,read_identity,90.830%
